siren,ind_adhesion_directe,siren_membre
243100344,0,213104300
243100344,0,213104474
243100344,0,213104490
243100344,0,213104524
243100344,0,213104839
243100344,0,213104870
243100344,0,213105026
243100344,1,213105133
243100344,1,213105364
243100344,0,213105372
243100344,0,213105398
243100344,0,213105448
243100344,0,213105562
243100344,1,213105653
243100344,1,213105851
243100344,0,213105869
243100344,0,216500264
243100344,0,216500280
243100344,0,216500686
243100344,1,216500744
243100344,0,216500884
243100344,0,216500900
243100344,0,216501262
243100344,0,216501296
243100344,0,216501346
243100344,0,216501361
243100344,0,216501486
243100344,0,216501551
243100344,0,216501874
243100344,0,216502138
243100344,0,216502146
243100344,0,216502492
243100344,0,216502617
243100344,0,216502633
243100344,0,216502666
243100344,1,216503151
243100344,0,216503169
243100344,0,216503367
243100344,0,216503581
243100344,0,216503680
243100344,0,216503730
243100344,0,216504043
243100344,0,216504423
243100344,0,216504563
243100344,0,216504688
243100344,0,216504753
243100575,0,213100381
243100575,0,213102288
243100575,0,213103583
243100575,0,213103880
243100575,0,213104599
243100575,0,213105117
243100575,0,213105737
243100575,0,218100113
243100575,0,218100220
243100575,0,218100253
243100575,0,218101020
243100575,0,218101160
243100575,0,218101269
243100575,0,218101400
243100575,0,218101509
243100575,0,218101574
243100575,0,218101590
243100575,0,218101731
243100575,0,218102291
243100575,0,218102366
243100575,0,218102556
243100575,0,218102614
243100575,0,218102713
243100575,0,218102986
243100575,0,218103109
243100575,0,218103182
243100575,0,218103240
243200169,1,213200082
243200169,0,213200207
243200169,0,213200280
243200169,0,213200348
243200169,1,213200397
243200169,0,213200421
243200169,1,213200454
243200169,0,213200504
243200169,1,213200587
243200169,1,213200868
243200169,1,213200991
243200169,1,213201049
243200169,0,213201163
243200169,1,213201262
243200169,0,213201528
243200169,0,213201569
243200169,1,213201643
243200169,1,213201676
243200169,1,213201726
243200169,1,213201742
243200169,0,213201775
243200169,1,213201817
243200169,1,213202054
243200169,0,213202153
243200169,0,213202252
243200169,1,213202260
243200169,1,213202336
243200169,1,213202385
243200169,1,213202526
243200169,1,213202542
243200169,0,213202633
243200169,1,213202732
243200169,1,213202757
243200169,1,213202781
243200169,0,213202815
243200169,1,213202831
243200169,1,213203037
243200169,1,213203235
243200169,1,213203300
243200169,1,213203425
243200169,1,213203557
243200169,1,213203631
243200169,1,213203672
243200169,1,213203730
243200169,1,213203755
243200169,1,213203839
243200169,1,213203896
243200169,1,213203946
243200169,0,213203979
243200169,0,213204019
243200169,0,213204159
243200169,0,213204191
243200169,1,213204225
243200169,1,213204274
243200169,1,213204464
243200169,1,213204506
243200169,1,213204555
243200169,1,213204647
243200169,1,213204662
243200318,0,213200231
243200318,0,213200470
243200318,0,213200553
243200318,0,213200660
243200318,0,213200686
243200318,0,213200785
243200318,0,213200827
243200318,0,213200843
243200318,0,213200850
243200318,0,213201015
243200318,0,213201023
243200318,0,213201296
243200318,0,213201312
243200318,0,213201320
243200318,0,213201395
243200318,0,213201429
243200318,0,213201460
243200318,0,213201502
243200318,0,213201585
243200318,0,213201767
243200318,0,213201841
243200318,0,213201882
243200318,0,213201957
243200318,0,213202088
243200318,0,213202237
243200318,0,213202393
243200318,0,213202419
243200318,0,213202484
243200318,0,213202534
243200318,0,213202559
243200318,0,213202864
243200318,0,213203060
243200318,0,213203110
243200318,0,213203136
243200318,0,213203144
243200318,0,213203185
243200318,0,213203201
243200318,0,213203284
243200318,0,213203292
243200318,0,213203375
243200318,0,213203417
243200318,0,213203458
243200318,0,213203649
243200318,0,213203706
243200318,0,213203714
243200318,0,213203854
243200318,0,213203912
243200318,0,213203953
243200318,0,213203961
243200318,0,213204050
243200318,0,213204175
243200318,0,213204290
243200318,0,213204415
243200318,0,213204423
243200318,0,213204522
243200318,0,213204571
243900313,1,213903875
243900313,0,213905201
244000279,0,200084713
244000279,0,214000069
244000279,0,214000085
244000279,0,214000192
244000279,0,214000432
244000279,0,214000465
244000279,0,214000606
244000279,0,214000853
244000279,0,214001083
244000279,0,214001521
244000279,0,214001562
244000279,0,214001638
244000279,0,214001653
244000279,0,214001679
244000279,0,214001828
244000279,0,214001844
244000279,0,214002107
244000279,0,214002156
244000279,0,214002172
244000279,0,214002297
244000279,0,214002461
244000279,0,214002578
244000279,0,214002784
244000279,0,214002875
244000279,0,214002958
244000279,0,214003030
244000279,0,214003071
244000279,0,214003196
244000279,0,214003329
244000279,0,214003337
244300257,0,214300071
244300257,0,214300535
244300257,0,214301434
244300257,0,214301582
244300257,0,214302002
244300257,0,214302689
246001168,1,216000158
246001168,1,216000430
246001168,0,216001164
246001168,0,216004341
246600043,1,216600072
246600043,0,216600130
246600043,0,216600346
246600043,1,216600353
246600043,0,216600361
246600043,0,216600437
246600043,0,216600452
246600043,0,216600510
246600043,0,216600528
246600043,0,216600544
246600043,0,216600577
246600043,0,216600684
246600043,0,216600700
246600043,0,216600734
246600043,0,216600742
246600043,1,216600767
246600043,0,216600783
246600043,0,216600791
246600043,0,216600809
246600043,0,216600858
246600043,0,216600890
246600043,0,216600908
246600043,0,216601021
246600043,0,216601039
246600043,0,216601047
246600043,0,216601096
246600043,0,216601195
246600043,0,216601229
246600043,0,216601237
246600043,0,216601252
246600043,0,216601286
246600043,0,216601393
246600043,0,216601492
246600043,0,216601518
246600043,0,216601559
246600043,0,216601567
246600043,0,216601617
246600043,0,216601625
246600043,0,216601666
246600043,0,216601930
246600043,0,216601971
246600043,1,216601989
246600043,1,216602011
246600043,0,216602045
246600043,0,216602094
246600043,1,216602151
246600043,0,216602169
246600043,0,216602193
246600043,0,216602219
246600043,0,216602227
246600043,0,216602235
246600043,0,216602300
246600043,0,216602342
246800254,0,200053478
246800254,0,200055713
246800254,0,200057909
246800254,0,216800110
246800254,0,216800151
246800254,0,216800201
246800254,0,216800227
246800254,1,216800326
246800254,0,216800409
246800254,0,216800433
246800254,0,216800458
246800254,0,216800466
246800254,0,216800557
246800254,0,216800599
246800254,0,216800607
246800254,0,216800631
246800254,0,216800649
246800254,0,216800722
246800254,0,216800813
246800254,0,216800847
246800254,0,216800888
246800254,1,216800938
246800254,0,216800995
246800254,0,216801019
246800254,1,216801183
246800254,0,216801274
246800254,0,216801290
246800254,0,216801415
246800254,0,216801449
246800254,0,216801522
246800254,1,216801548
246800254,1,216801662
246800254,0,216801803
246800254,0,216801910
246800254,0,216801951
246800254,1,216802181
246800254,1,216802249
246800254,0,216802389
246800254,0,216802538
246800254,0,216802546
246800254,0,216802561
246800254,0,216802587
246800254,0,216802611
246800254,1,216802678
246800254,0,216802702
246800254,1,216802710
246800254,1,216802785
246800254,0,216802793
246800254,0,216802892
246800254,1,216803007
246800254,0,216803023
246800254,0,216803213
246800254,0,216803221
246800254,0,216803239
246800254,0,216803320
246800254,0,216803346
246800254,0,216803429
246800254,0,216803437
246800254,0,216803486
246800254,0,216803569
246800254,0,216803593
246800254,0,216803726
246800254,1,216803759
246800254,0,216803767
246800254,0,216803841
246800254,0,216803866
246800502,0,216800789
246800502,1,216801340
246800502,1,216801506
246800502,1,216802447
246800502,1,216803387
246800502,1,216803502
246800502,1,216803544
246800502,1,216803650
246800502,1,216803742
246800502,1,216803858
247400799,0,200081446
247400799,0,217400159
247400799,0,217400183
247400799,0,217400217
247400799,0,217400241
247400799,0,217400373
247400799,0,217400381
247400799,0,217400423
247400799,0,217400498
247400799,0,217400506
247400799,0,217400647
247400799,0,217400811
247400799,0,217400878
247400799,0,217401223
247400799,0,217401280
247400799,0,217401397
247400799,0,217401405
247400799,0,217401595
247400799,0,217401629
247400799,0,217401645
247400799,0,217401694
247400799,0,217401744
247400799,0,217401835
247400799,0,217401850
247400799,0,217401900
247400799,0,217401934
247400799,0,217401975
247400799,0,217402056
247400799,0,217402098
247400799,0,217402114
247400799,0,217402205
247400799,0,217402239
247400799,0,217402262
247400799,0,217402403
247400799,0,217402411
247400799,0,217402528
247400799,0,217402585
247400799,0,217402619
247400799,0,217402627
247400799,1,217402643
247400799,0,217402734
247400799,0,217402767
247400799,1,217402783
247400799,0,217402841
247400799,0,217402940
247400799,0,217403013
247400799,0,217403047
247400799,0,217403112
247400799,0,217403120
247700321,0,217700913
247700321,0,217701044
247700321,0,217701440
247700321,0,217701770
247700321,1,217702158
247700321,0,217702299
247700321,0,217702547
247700321,0,217703362
247700321,0,217703776
247700321,1,217704709
247900640,0,200082873
247900640,0,200084481
247900640,0,200085785
247900640,0,200085793
247900640,0,217900018
247900640,0,217900026
247900640,0,217900075
247900640,0,217900083
247900640,0,217900125
247900640,0,217900166
247900640,0,217900190
247900640,0,217900224
247900640,0,217900257
247900640,0,217900299
247900640,0,217900323
247900640,0,217900406
247900640,0,217900471
247900640,0,217900596
247900640,0,217900661
247900640,0,217900703
247900640,0,217900711
247900640,0,217900802
247900640,0,217900893
247900640,0,217900927
247900640,0,217901016
247900640,0,217901040
247900640,0,217901081
247900640,0,217901172
247900640,0,217901180
247900640,0,217901198
247900640,0,217901206
247900640,0,217901214
247900640,0,217901248
247900640,0,217901354
247900640,0,217901396
247900640,0,217901412
247900640,0,217901453
247900640,0,217901495
247900640,0,217901560
247900640,0,217901651
247900640,0,217901727
247900640,0,217901768
247900640,0,217901909
247900640,0,217901974
247900640,0,217902006
247900640,0,217902022
247900640,0,217902089
247900640,0,217902139
247900640,0,217902154
247900640,0,217902188
247900640,0,217902238
247900640,0,217902253
247900640,0,217902261
247900640,0,217902394
247900640,0,217902410
247900640,0,217902535
247900640,0,217902550
247900640,0,217902568
247900640,0,217902634
247900640,0,217902675
247900640,0,217902683
247900640,0,217902691
247900640,0,217902717
247900640,0,217902782
247900640,0,217902840
247900640,0,217902865
247900640,0,217902907
247900640,0,217903061
247900640,0,217903095
247900640,0,217903111
247900640,0,217903160
247900640,0,217903202
247900640,0,217903228
247900640,0,217903269
247900640,0,217903392
247900640,0,217903400
247900640,0,217903418
247900640,0,217903426
247900640,0,217903459
247900640,0,217903475
247900640,0,217903541
247900640,0,217903574
250100229,0,210101846
250100229,0,210103032
250100229,0,210104048
250100690,0,200086965
250100690,0,210100244
250100690,0,210100400
250100690,0,210100509
250100690,0,210100533
250100690,0,210100699
250100690,0,210100723
250100690,1,210100947
250100690,1,210101028
250100690,0,210101069
250100690,0,210101630
250100690,0,210101754
250100690,0,210101846
250100690,0,210101952
250100690,0,210101960
250100690,0,210101978
250100690,0,210102125
250100690,0,210102299
250100690,0,210102307
250100690,0,210102364
250100690,0,210102455
250100690,0,210102547
250100690,0,210102661
250100690,0,210103057
250100690,0,210103172
250100690,0,210103214
250100690,0,210103230
250100690,1,210103370
250100690,0,210103461
250100690,1,210103529
250100690,0,210103644
250100690,0,210103677
250100690,0,210103693
250100690,0,210103743
250100690,0,210103750
250100690,0,210103875
250100690,0,210103883
250100690,0,210104063
250100690,0,210104220
250100690,0,210104253
250100690,0,210104477
250100690,0,210104519
250100880,0,200053395
250100880,0,200053676
250100880,0,200056695
250100880,0,200083863
250100880,0,200086122
250100880,0,200086403
250100880,1,200086411
250100880,0,210100608
250100880,0,210100798
250100880,0,210101010
250100880,0,210101895
250100880,0,210101911
250100880,0,210102067
250100880,0,210102695
250100880,0,210102828
250100880,1,210103305
250100880,0,210104410
250101086,0,210100426
250101086,0,210100467
250101086,0,210100848
250101086,0,210100962
250101086,0,210101234
250101086,0,210101341
250101086,0,210101366
250101086,0,210101655
250101086,0,210101671
250101086,0,210101697
250101086,0,210101796
250101086,0,210101838
250101086,0,210101887
250101086,0,210102034
250101086,0,210102257
250101086,0,210102463
250101086,0,210102521
250101086,0,210102588
250101086,0,210102638
250101086,0,210102919
250101086,0,210102950
250101086,0,210103065
250101086,0,210103347
250101086,0,210103438
250101086,0,210103487
250101086,0,210103511
250101086,0,210103552
250101086,0,210103651
250101086,0,210103685
250101086,0,210104204
250101086,0,210104576
250102365,0,200057347
250102365,0,200062537
250102365,0,200077220
250102365,0,200086965
250102365,0,210100012
250102365,0,210100020
250102365,0,210100046
250102365,0,210100079
250102365,0,210100087
250102365,0,210100137
250102365,0,210100178
250102365,0,210100236
250102365,0,210100244
250102365,0,210100269
250102365,0,210100277
250102365,0,210100285
250102365,0,210100293
250102365,0,210100327
250102365,0,210100384
250102365,0,210100400
250102365,0,210100418
250102365,0,210100434
250102365,0,210100459
250102365,0,210100467
250102365,0,210100475
250102365,0,210100491
250102365,0,210100517
250102365,0,210100525
250102365,0,210100533
250102365,0,210100541
250102365,0,210100566
250102365,0,210100624
250102365,0,210100657
250102365,0,210100673
250102365,0,210100681
250102365,0,210100699
250102365,0,210100723
250102365,0,210100749
250102365,0,210100764
250102365,0,210100772
250102365,0,210100830
250102365,0,210100848
250102365,0,210100855
250102365,0,210100889
250102365,0,210100897
250102365,0,210100905
250102365,0,210100921
250102365,0,210100939
250102365,0,210100962
250102365,0,210100996
250102365,0,210101069
250102365,0,210101077
250102365,0,210101085
250102365,0,210101119
250102365,0,210101135
250102365,0,210101150
250102365,0,210101259
250102365,0,210101275
250102365,0,210101291
250102365,0,210101408
250102365,0,210101424
250102365,0,210101457
250102365,0,210101465
250102365,0,210101473
250102365,0,210101499
250102365,0,210101507
250102365,0,210101515
250102365,0,210101564
250102365,0,210101598
250102365,0,210101630
250102365,0,210101770
250102365,0,210101846
250102365,0,210101929
250102365,0,210101952
250102365,0,210101960
250102365,0,210101978
250102365,0,210101986
250102365,0,210101994
250102365,0,210102000
250102365,0,210102026
250102365,0,210102075
250102365,0,210102117
250102365,0,210102133
250102365,0,210102141
250102365,0,210102240
250102365,0,210102299
250102365,0,210102315
250102365,0,210102323
250102365,0,210102356
250102365,0,210102364
250102365,0,210102406
250102365,0,210102414
250102365,0,210102422
250102365,0,210102448
250102365,0,210102455
250102365,0,210102463
250102365,0,210102489
250102365,0,210102497
250102365,0,210102547
250102365,0,210102596
250102365,0,210102604
250102365,0,210102612
250102365,0,210102620
250102365,0,210102661
250102365,0,210102679
250102365,0,210102729
250102365,0,210102737
250102365,0,210102752
250102365,0,210102760
250102365,0,210102778
250102365,0,210102794
250102365,0,210102893
250102365,0,210102901
250102365,0,210102935
250102365,0,210102968
250102365,0,210102976
250102365,0,210102992
250102365,0,210103016
250102365,0,210103032
250102365,0,210103040
250102365,0,210103099
250102365,0,210103149
250102365,0,210103172
250102365,0,210103198
250102365,0,210103206
250102365,0,210103214
250102365,0,210103255
250102365,0,210103289
250102365,0,210103313
250102365,0,210103321
250102365,0,210103339
250102365,0,210103354
250102365,0,210103362
250102365,0,210103420
250102365,0,210103446
250102365,0,210103453
250102365,0,210103461
250102365,0,210103495
250102365,0,210103503
250102365,0,210103560
250102365,0,210103594
250102365,0,210103610
250102365,0,210103636
250102365,0,210103669
250102365,0,210103685
250102365,0,210103693
250102365,0,210103719
250102365,0,210103743
250102365,0,210103750
250102365,0,210103768
250102365,0,210103784
250102365,0,210103792
250102365,0,210103818
250102365,0,210103826
250102365,0,210103834
250102365,0,210103842
250102365,0,210103859
250102365,0,210103867
250102365,0,210103875
250102365,0,210103891
250102365,0,210103909
250102365,0,210103917
250102365,0,210103925
250102365,0,210103933
250102365,0,210103966
250102365,0,210104048
250102365,0,210104055
250102365,0,210104089
250102365,0,210104105
250102365,0,210104113
250102365,0,210104121
250102365,0,210104162
250102365,0,210104188
250102365,0,210104212
250102365,0,210104220
250102365,0,210104246
250102365,0,210104253
250102365,0,210104287
250102365,0,210104295
250102365,0,210104303
250102365,0,210104311
250102365,0,210104329
250102365,0,210104345
250102365,0,210104394
250102365,0,210104436
250102365,0,210104444
250102365,0,210104451
250102365,0,210104477
250102365,0,210104493
250102365,0,210104501
250102365,0,210104519
250102365,0,210104576
250102373,0,210100160
250102373,0,210100509
250102373,0,210100574
250102373,0,210100947
250102373,0,210101028
250102373,0,210101242
250102373,0,210101283
250102373,0,210101390
250102373,0,210101754
250102373,0,210102125
250102373,0,210102307
250102373,0,210102844
250102373,0,210103057
250102373,0,210103230
250102373,0,210103370
250102373,0,210103529
250102373,0,210103644
250102373,0,210103677
250102373,0,210103800
250102373,0,210103883
250102373,0,210104022
250102373,0,210104063
250102373,0,210104337
250102373,0,210104378
250102431,0,210100467
250102431,0,210100533
250102431,0,210100657
250102431,0,210100749
250102431,0,210100848
250102431,0,210100905
250102431,0,210100921
250102431,0,210100962
250102431,0,210101135
250102431,0,210101150
250102431,0,210101291
250102431,0,210101341
250102431,0,210101366
250102431,0,210101408
250102431,0,210101457
250102431,0,210101796
250102431,0,210102034
250102431,0,210102117
250102431,0,210102356
250102431,0,210102463
250102431,0,210102596
250102431,0,210102646
250102431,0,210102729
250102431,0,210102893
250102431,0,210102919
250102431,0,210102992
250102431,0,210103016
250102431,0,210103065
250102431,0,210103289
250102431,0,210103347
250102431,0,210103354
250102431,0,210103362
250102431,0,210103438
250102431,0,210103446
250102431,0,210103461
250102431,0,210103552
250102431,0,210103560
250102431,0,210103594
250102431,0,210103651
250102431,0,210103685
250102431,0,210103818
250102431,0,210103834
250102431,0,210103859
250102431,0,210104055
250102431,0,210104121
250102431,0,210104295
250102431,0,210104345
250102431,0,210104493
250102431,0,210104576
250200334,1,210200424
250200334,1,210200952
250200334,0,210201737
250203700,1,210200861
250203700,1,210200994
250203700,1,210201372
250203700,1,210201455
250203700,1,210201653
250203700,1,210204483
250203700,1,210204673
250203700,1,210205274
250208402,0,200002160
250208402,0,200053411
250208402,0,200055606
250208402,0,200056307
250208402,0,200062990
250208402,0,200073385
250208402,0,200077782
250208402,0,200085280
250208402,0,200086338
250208402,0,210200028
250208402,0,210200036
250208402,0,210200044
250208402,0,210200069
250208402,0,210200093
250208402,0,210200119
250208402,0,210200127
250208402,0,210200143
250208402,0,210200150
250208402,0,210200168
250208402,0,210200176
250208402,0,210200200
250208402,0,210200218
250208402,0,210200226
250208402,0,210200234
250208402,0,210200242
250208402,0,210200275
250208402,0,210200283
250208402,0,210200317
250208402,0,210200341
250208402,0,210200358
250208402,0,210200374
250208402,0,210200382
250208402,0,210200408
250208402,0,210200432
250208402,0,210200440
250208402,0,210200457
250208402,0,210200465
250208402,0,210200473
250208402,0,210200499
250208402,0,210200507
250208402,0,210200549
250208402,0,210200572
250208402,0,210200580
250208402,0,210200614
250208402,0,210200630
250208402,0,210200655
250208402,0,210200663
250208402,0,210200671
250208402,0,210200689
250208402,0,210200697
250208402,0,210200705
250208402,0,210200721
250208402,0,210200739
250208402,0,210200747
250208402,0,210200762
250208402,0,210200788
250208402,0,210200812
250208402,0,210200820
250208402,0,210200846
250208402,0,210200853
250208402,0,210200861
250208402,0,210200879
250208402,0,210200887
250208402,0,210200937
250208402,0,210200960
250208402,0,210200986
250208402,0,210201000
250208402,0,210201018
250208402,0,210201026
250208402,0,210201034
250208402,0,210201067
250208402,0,210201125
250208402,0,210201133
250208402,0,210201141
250208402,0,210201158
250208402,0,210201166
250208402,0,210201182
250208402,0,210201190
250208402,0,210201216
250208402,0,210201224
250208402,0,210201232
250208402,0,210201240
250208402,0,210201257
250208402,0,210201281
250208402,0,210201331
250208402,0,210201356
250208402,0,210201364
250208402,0,210201372
250208402,0,210201380
250208402,0,210201414
250208402,0,210201430
250208402,0,210201448
250208402,0,210201455
250208402,0,210201471
250208402,0,210201521
250208402,0,210201539
250208402,0,210201547
250208402,0,210201554
250208402,0,210201562
250208402,0,210201570
250208402,0,210201588
250208402,0,210201596
250208402,0,210201612
250208402,0,210201620
250208402,0,210201638
250208402,0,210201646
250208402,0,210201679
250208402,0,210201687
250208402,0,210201695
250208402,0,210201703
250208402,0,210201711
250208402,0,210201729
250208402,0,210201752
250208402,0,210201786
250208402,0,210201794
250208402,0,210201802
250208402,0,210201810
250208402,0,210201836
250208402,0,210201877
250208402,0,210201885
250208402,0,210201893
250208402,0,210201901
250208402,0,210201919
250208402,0,210201935
250208402,0,210201943
250208402,0,210201968
250208402,0,210201984
250208402,0,210202008
250208402,0,210202016
250208402,0,210202057
250208402,0,210202073
250208402,0,210202081
250208402,0,210202107
250208402,0,210202115
250208402,0,210202123
250208402,0,210202131
250208402,0,210202164
250208402,0,210202180
250208402,0,210202198
250208402,0,210202206
250208402,0,210202222
250208402,0,210202230
250208402,0,210202248
250208402,0,210202263
250208402,0,210202289
250208402,0,210202297
250208402,0,210202305
250208402,0,210202339
250208402,0,210202347
250208402,0,210202354
250208402,0,210202362
250208402,0,210202370
250208402,0,210202388
250208402,0,210202396
250208402,0,210202404
250208402,0,210202420
250208402,0,210202438
250208402,0,210202446
250208402,0,210202453
250208402,0,210202461
250208402,0,210202495
250208402,0,210202503
250208402,0,210202511
250208402,0,210202537
250208402,0,210202560
250208402,0,210202594
250208402,0,210202602
250208402,0,210202610
250208402,0,210202628
250208402,0,210202636
250208402,0,210202644
250208402,0,210202651
250208402,0,210202669
250208402,0,210202677
250208402,0,210202685
250208402,0,210202693
250208402,0,210202735
250208402,0,210202750
250208402,0,210202776
250208402,0,210202784
250208402,0,210202800
250208402,0,210202818
250208402,0,210202826
250208402,0,210202842
250208402,0,210202867
250208402,0,210202875
250208402,0,210202883
250208402,0,210202891
250208402,0,210202917
250208402,0,210202941
250208402,0,210202958
250208402,0,210202974
250208402,0,210203022
250208402,0,210203055
250208402,0,210203071
250208402,0,210203105
250208402,0,210203121
250208402,0,210203139
250208402,0,210203162
250208402,0,210203188
250208402,0,210203196
250208402,0,210203204
250208402,0,210203220
250208402,0,210203238
250208402,0,210203279
250208402,0,210203345
250208402,0,210203352
250208402,0,210203378
250208402,0,210203386
250208402,0,210203394
250208402,0,210203428
250208402,0,210203451
250208402,0,210203469
250208402,0,210203493
250208402,0,210203527
250208402,0,210203535
250208402,0,210203550
250208402,0,210203568
250208402,0,210203576
250208402,0,210203584
250208402,0,210203592
250208402,0,210203600
250208402,0,210203618
250208402,0,210203642
250208402,0,210203659
250208402,0,210203667
250208402,0,210203675
250208402,0,210203683
250208402,0,210203691
250208402,0,210203717
250208402,0,210203758
250208402,0,210203774
250208402,0,210203782
250208402,0,210203808
250208402,0,210203824
250208402,0,210203832
250208402,0,210203840
250208402,0,210203865
250208402,0,210203873
250208402,0,210203907
250208402,0,210203915
250208402,0,210203923
250208402,0,210203931
250208402,0,210203949
250208402,0,210203956
250208402,0,210203972
250208402,0,210203980
250208402,0,210204012
250208402,0,210204038
250208402,0,210204046
250208402,0,210204079
250208402,0,210204087
250208402,0,210204103
250208402,0,210204129
250208402,0,210204145
250208402,0,210204152
250208402,0,210204186
250208402,0,210204202
250208402,0,210204210
250208402,0,210204228
250208402,0,210204236
250208402,0,210204244
250208402,0,210204269
250208402,0,210204277
250208402,0,210204301
250208402,0,210204327
250208402,0,210204376
250208402,0,210204400
250208402,0,210204426
250208402,0,210204434
250208402,0,210204442
250208402,0,210204459
250208402,0,210204467
250208402,0,210204475
250208402,0,210204483
250208402,0,210204491
250208402,0,210204509
250208402,0,210204533
250208402,0,210204541
250208402,0,210204574
250208402,0,210204590
250208402,0,210204608
250208402,0,210204624
250208402,0,210204665
250208402,0,210204673
250208402,0,210204681
250208402,0,210204699
250208402,0,210204707
250208402,0,210204715
250208402,0,210204723
250208402,0,210204731
250208402,0,210204749
250208402,0,210204780
250208402,0,210204798
250208402,0,210204806
250208402,0,210204830
250208402,0,210204848
250208402,0,210204855
250208402,0,210204863
250208402,0,210204871
250208402,0,210204897
250208402,0,210204913
250208402,0,210204921
250208402,0,210204939
250208402,0,210204947
250208402,0,210204954
250208402,0,210204962
250208402,0,210204996
250208402,0,210205035
250208402,0,210205043
250208402,0,210205050
250208402,0,210205068
250208402,0,210205092
250208402,0,210205100
250208402,0,210205126
250208402,0,210205134
250208402,0,210205159
250208402,0,210205175
250208402,0,210205183
250208402,0,210205209
250208402,0,210205217
250208402,0,210205225
250208402,0,210205241
250208402,0,210205258
250208402,0,210205290
250208402,0,210205316
250208402,0,210205332
250208402,0,210205340
250208402,0,210205357
250208402,0,210205365
250208402,0,210205373
250208402,0,210205381
250208402,0,210205399
250208402,0,210205407
250208402,0,210205415
250208402,0,210205423
250208402,0,210205449
250208402,0,210205456
250208402,0,210205506
250208402,0,210205514
250208402,0,210205522
250208402,0,210205530
250208402,0,210205555
250208402,0,210205563
250208402,0,210205571
250208402,0,210205597
250208402,0,210205613
250208402,0,210205621
250208402,0,210205639
250208402,0,210205647
250208402,0,210205654
250208402,0,210205662
250208402,0,210205670
250208402,0,210205688
250208402,0,210205696
250208402,0,210205704
250208402,0,210205712
250208402,0,210205720
250208402,0,210205753
250208402,0,210205787
250208402,0,210205811
250208402,0,210205829
250208402,0,210205837
250208402,0,210205845
250208402,0,210205860
250208402,0,210205878
250208402,0,210205886
250208402,0,210205928
250208402,0,210205951
250208402,0,210205969
250208402,0,210205977
250208402,0,210205985
250208402,0,210205993
250208402,0,210206009
250208402,0,210206033
250208402,0,210206041
250208402,0,210206090
250208402,0,210206116
250208402,0,210206132
250208402,0,210206140
250208402,0,210206157
250208402,0,210206165
250208402,0,210206173
250208402,0,210206181
250208402,0,210206199
250208402,0,210206207
250208402,0,210206231
250208402,0,210206249
250208402,0,210206264
250208402,0,210206272
250208402,0,210206298
250208402,0,210206306
250208402,0,210206314
250208402,0,210206322
250208402,0,210206355
250208402,0,210206363
250208402,0,210206371
250208402,0,210206389
250208402,0,210206397
250208402,0,210206405
250208402,0,210206413
250208402,0,210206421
250208402,0,210206439
250208402,0,210206454
250208402,0,210206470
250208402,0,210206488
250208402,0,210206496
250208402,0,210206520
250208402,0,210206538
250208402,0,210206546
250208402,0,210206553
250208402,0,210206561
250208402,0,210206579
250208402,0,210206595
250208402,0,210206603
250208402,0,210206629
250208402,0,210206637
250208402,0,210206645
250208402,0,210206678
250208402,0,210206710
250208402,0,210206736
250208402,0,210206793
250208402,0,210206843
250208402,0,210206850
250208402,0,210206868
250208402,0,210206876
250208402,0,210206892
250208402,0,210206900
250208402,0,210206918
250208402,0,210206942
250208402,0,210206959
250208402,0,210206967
250208402,0,210206975
250208402,0,210206983
250208402,0,210207007
250208402,0,210207015
250208402,0,210207023
250208402,0,210207031
250208402,0,210207049
250208402,0,210207056
250208402,0,210207072
250208402,0,210207098
250208402,0,210207106
250208402,0,210207130
250208402,0,210207148
250208402,0,210207155
250208402,0,210207171
250208402,0,210207197
250208402,0,210207213
250208402,0,210207221
250208402,0,210207247
250208402,0,210207262
250208402,0,210207288
250208402,0,210207296
250208402,0,210207304
250208402,0,210207312
250208402,0,210207320
250208402,0,210207346
250208402,0,210207353
250208402,0,210207379
250208402,0,210207387
250208402,0,210207403
250208402,0,210207437
250208402,0,210207486
250208402,0,210207502
250208402,0,210207528
250208402,0,210207536
250208402,0,210207569
250208402,0,210207577
250208402,0,210207601
250208402,0,210207619
250208402,0,210207627
250208402,0,210207643
250208402,0,210207650
250208402,0,210207668
250208402,0,210207684
250208402,0,210207692
250208402,0,210207700
250208402,0,210207718
250208402,0,210207726
250208402,0,210207734
250208402,0,210207742
250208402,0,210207767
250208402,0,210207775
250208402,0,210207783
250208402,0,210207791
250208402,0,210207858
250208402,0,210207866
250208402,0,210207874
250208402,0,210207890
250208402,0,210207924
250208402,0,210207940
250208402,0,210207957
250208402,0,210207965
250208402,0,210207973
250208402,0,210207981
250208402,0,210207999
250208402,0,210208005
250208402,0,210208039
250208402,0,210208047
250208402,0,210208054
250208402,0,210208096
250208402,0,210208112
250208402,0,210208120
250208402,0,210208146
250208402,0,210208153
250208402,0,210208260
250208402,0,215100058
250208402,0,215100116
250208402,0,215100124
250208402,0,215100132
250208402,0,215100181
250208402,0,215100199
250208402,0,215100223
250208402,0,215100306
250208402,0,215100322
250208402,0,215100371
250208402,0,215100389
250208402,0,215100397
250208402,0,215100405
250208402,0,215100413
250208402,0,215100447
250208402,0,215100454
250208402,0,215100462
250208402,0,215100470
250208402,0,215100496
250208402,0,215100504
250208402,0,215100538
250208402,0,215100561
